146084_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.857376037,48,1
146085_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.971980988,48,1
143006_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.866336856,48,1
143007_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.257884972,48,1
143008_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.860352631,48,1
143009_s_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.872362706,48,1
143010_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.958599438,48,1
143012_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.20163605,48,1
143013_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.906890329,48,1
143014_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.041743429,48,1
143015_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.448942155,48,1
149426_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.770037174,48,1
149427_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.747942879,48,1
149428_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.096571589,48,1
149429_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.519924856,48,1
146086_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,2.211461307,48,1
149430_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.254402205,48,1
146087_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.351910833,48,1
149431_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.992404375,48,1
146088_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.966606097,48,1
149432_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.289668251,48,1
146089_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.278985581,48,1
149433_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.928516852,48,1
146090_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.823591017,48,1
149434_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.782411782,48,1
146091_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.055553718,48,1
149435_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.866336856,48,1
146092_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.720705261,48,1
146093_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.196648963,48,1
146094_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.596596773,48,1
146095_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.132883885,48,1
143016_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.04608494,48,1
143017_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.236275261,48,1
143018_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.055553718,48,1
143019_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.972654947,48,1
143020_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.53368266,48,1
143021_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.165541198,48,1
