AFFX-Dm-O81838_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.3569,XX
AFFX-Dm-O82296_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,2.1074,XX
AFFX-Dm-P33487_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.2185,XX
AFFX-Dm-Q39096_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7523,XX
AFFX-Dm-Q9LEZ0_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.3625,XX
AFFX-Dm-Q9LFM9_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.0593,XX
AFFX-Dm-Q9LFR4_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.4704,XX
AFFX-Dm-Q9LIJ1_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.5840,XX
AFFX-Dm-Q9LK42_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7463,XX
AFFX-Dm-Q9LK88_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.3533,XX
AFFX-Dm-Q9LMV5_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,2.3543,XX
AFFX-Dm-Q9LPD6_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,4.6042,XX
AFFX-Dm-Q9LPX0_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.3453,XX
AFFX-Dm-Q9LUK5_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,2.4966,XX
AFFX-Dm-Q9LV66_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.5884,XX
AFFX-Dm-Q9LVE8_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.4455,XX
AFFX-Dm-Q9LX75_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.5379,XX
AFFX-Dm-Q9LYV2_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.1393,XX
AFFX-Dm-Q9LZ37_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.1065,XX
AFFX-Dm-Q9M8R9_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.4438,XX
AFFX-Dm-Q9MA21_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.3560,XX
AFFX-Dm-Q9MA54_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.1390,XX
AFFX-Dm-Q9MAT8_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.1845,XX
AFFX-Dm-Q9S720_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,2.5304,XX
AFFX-Dm-Q9SD33_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.2438,XX
AFFX-Dm-Q9SFE5_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.7473,XX
AFFX-Dm-Q9SH12_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.4300,XX
AFFX-Dm-Q9SJB5_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.6089,XX
AFFX-Dm-Q9SJD3_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,2.1876,XX
AFFX-Dm-Q9SJD5_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.5544,XX
AFFX-Dm-Q9SNA1_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.7611,XX
AFFX-Dm-Q9SRZ9_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7325,XX
AFFX-Dm-Q9SSL8_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7066,XX
AFFX-Dm-Q9SX37_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.2193,XX
AFFX-Dm-Q9SZK9_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7254,XX
