1633998_s_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.008976661,16
1631668_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.012690355,16
1640566_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.032467532,16
1627376_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.035460993,16
1641475_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.038022814,16
1627817_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.052083333,16
1632705_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.061728395,16
1629164_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.072463768,16
1627986_s_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.089285714,16
1625129_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.113636364,16
1634076_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.120481928,16
1629179_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.125,16
1633050_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.128205128,16
1623398_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.138888889,16
1622946_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.14084507,16
1639196_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.142857143,16
1633959_s_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.147058824,16
1633536_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.15625,16
1631475_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.161290323,16
1638253_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.163934426,16
1641270_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.163934426,16
1634240_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.166666667,16
1636154_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.169491525,16
1637857_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.169491525,16
1626326_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.178571429,16
1641715_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.178571429,16
1626435_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.188679245,16
1635400_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.188679245,16
1629313_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.192307692,16
1633009_a_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.192307692,16
1636524_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.192307692,16
1625153_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.196078431,16
1633684_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.196078431,16
1634271_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.196078431,16
1629776_a_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.208333333,16
1637644_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.208333333,16
1628149_a_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.212765957,16
1639262_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.212765957,16
1625203_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.217391304,16
1636976_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.222222222,16
1626846_s_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.23255814,16
1635125_a_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.23255814,16
1636240_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.23255814,16
1641065_s_at,BUCHONECREL16HR,Microbial,E. coli Rel,Larvae,-1,0.23255814,16
